Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2019 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P1_H4_EDA;P4_H4_EDA;Z1_Bad_H4_EDA;Z1_RLT_H4_EDA;Z1_TWW_H4_EDA;Z_EV_H4_EDA;Z_H4_EDA;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;07:30;7;8;07.08.2019 07:30;07.08.2019 07:45;;0,06;0,02;0;4;28;29;62;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;07:45;7;8;07.08.2019 07:45;07.08.2019 08:00;;0,07;0,02;0;4;87;19;111;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;08:00;8;8;07.08.2019 08:00;07.08.2019 08:15;;0,06;0,01;0;4;5;128;137;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;08:15;8;8;07.08.2019 08:15;07.08.2019 08:30;;0,06;0,01;0;3;5;34;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;08:30;8;8;07.08.2019 08:30;07.08.2019 08:45;;0,06;0,02;0;4;5;58;67;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;08:45;8;8;07.08.2019 08:45;07.08.2019 09:00;;0,07;0,02;0;4;6;37;46;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;09:00;9;8;07.08.2019 09:00;07.08.2019 09:15;;0,06;0,02;0;4;5;33;43;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;09:15;9;8;07.08.2019 09:15;07.08.2019 09:30;;0,06;0;0;4;82;33;121;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;09:30;9;8;07.08.2019 09:30;07.08.2019 09:45;;0,06;0,03;0;3;61;35;100;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;09:45;9;8;07.08.2019 09:45;07.08.2019 10:00;;0,07;0,02;0;4;5;33;42;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;10:00;10;8;07.08.2019 10:00;07.08.2019 10:15;;0,06;0,01;0;3;5;33;42;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;10:15;10;8;07.08.2019 10:15;07.08.2019 10:30;;0,06;0,01;0;3;5;21;30;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;10:30;10;8;07.08.2019 10:30;07.08.2019 10:45;;0,06;0,02;0;4;44;20;68;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;10:45;10;8;07.08.2019 10:45;07.08.2019 11:00;;0,07;0,02;0;3;131;33;169;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;11:00;11;8;07.08.2019 11:00;07.08.2019 11:15;;0,06;0,01;0;3;27;49;80;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;11:15;11;8;07.08.2019 11:15;07.08.2019 11:30;;0,06;0,01;0;3;5;46;55;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;11:30;11;8;07.08.2019 11:30;07.08.2019 11:45;;0,06;0,02;0;4;6;20;29;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;11:45;11;8;07.08.2019 11:45;07.08.2019 12:00;;0,07;0,02;0;3;11;18;34;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;12:00;12;8;07.08.2019 12:00;07.08.2019 12:15;;0,06;0,01;0;3;129;31;164;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;12:15;12;8;07.08.2019 12:15;07.08.2019 12:30;;0,06;0,01;0;3;41;64;109;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;12:30;12;8;07.08.2019 12:30;07.08.2019 12:45;;0,06;0,02;0;4;5;70;79;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;12:45;12;8;07.08.2019 12:45;07.08.2019 13:00;;0,07;0,02;0;3;6;38;47;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;13:00;13;8;07.08.2019 13:00;07.08.2019 13:15;;0,06;0,02;0;3;5;63;72;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;13:15;13;8;07.08.2019 13:15;07.08.2019 13:30;;0,06;0;0;4;71;97;173;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;13:30;13;8;07.08.2019 13:30;07.08.2019 13:45;;0,06;0,03;0;3;86;235;326;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;13:45;13;8;07.08.2019 13:45;07.08.2019 14:00;;0,07;0,02;0;3;5;48;57;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;14:00;14;8;07.08.2019 14:00;07.08.2019 14:15;;0,06;0,01;0;3;5;47;55;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;14:15;14;8;07.08.2019 14:15;07.08.2019 14:30;;0,06;0,01;0;4;5;23;32;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;14:30;14;8;07.08.2019 14:30;07.08.2019 14:45;;0,06;0,02;0;3;6;18;28;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;14:45;14;8;07.08.2019 14:45;07.08.2019 15:00;;0,07;0,02;0;3;101;29;135;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;15:00;15;8;07.08.2019 15:00;07.08.2019 15:15;;0,06;0,01;0;4;95;35;134;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;15:15;15;8;07.08.2019 15:15;07.08.2019 15:30;;0,06;0,01;0;3;5;44;53;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;15:30;15;8;07.08.2019 15:30;07.08.2019 15:45;;0,06;0,02;0;3;5;35;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;15:45;15;8;07.08.2019 15:45;07.08.2019 16:00;;0,07;0,02;0;3;6;34;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;16:00;16;8;07.08.2019 16:00;07.08.2019 16:15;;0,06;0,01;0;4;112;34;150;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;16:15;16;8;07.08.2019 16:15;07.08.2019 16:30;;0,06;0,01;0;3;15;34;52;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;16:30;16;8;07.08.2019 16:30;07.08.2019 16:45;;0,06;0,02;0;3;5;18;28;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;16:45;16;8;07.08.2019 16:45;07.08.2019 17:00;;0,07;0,02;0;4;6;18;28;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;17:00;17;8;07.08.2019 17:00;07.08.2019 17:15;;0,06;0,02;0;3;5;33;41;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;17:15;17;8;07.08.2019 17:15;07.08.2019 17:30;;0,06;0;0;3;5;34;43;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;17:30;17;8;07.08.2019 17:30;07.08.2019 17:45;;0,06;0,03;0;3;42;38;84;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;17:45;17;8;07.08.2019 17:45;07.08.2019 18:00;;0,07;0,02;0;4;83;41;128;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;18:00;18;8;07.08.2019 18:00;07.08.2019 18:15;;0,06;0,01;0;3;5;35;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;18:15;18;8;07.08.2019 18:15;07.08.2019 18:30;;0,06;0,01;0;3;5;79;88;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;18:30;18;8;07.08.2019 18:30;07.08.2019 18:45;;0,06;0,02;0;3;5;101;110;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;18:45;18;8;07.08.2019 18:45;07.08.2019 19:00;;0,07;0,02;0;4;4;43;51;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;19:00;19;8;07.08.2019 19:00;07.08.2019 19:15;;0,06;0,01;0;3;4;373;382;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;19:15;19;8;07.08.2019 19:15;07.08.2019 19:30;;0,06;0,01;0;3;90;281;376;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;19:30;19;8;07.08.2019 19:30;07.08.2019 19:45;;0,06;0,02;0;4;40;113;157;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;19:45;19;8;07.08.2019 19:45;07.08.2019 20:00;;0,07;0,02;0;3;5;74;81;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;20:00;20;8;07.08.2019 20:00;07.08.2019 20:15;;0,06;0,01;0;3;4;68;77;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;20:15;20;8;07.08.2019 20:15;07.08.2019 20:30;;0,06;0,01;0;3;4;59;67;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;20:30;20;8;07.08.2019 20:30;07.08.2019 20:45;;0,06;0,02;0;4;30;50;84;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;20:45;20;8;07.08.2019 20:45;07.08.2019 21:00;;0,07;0,02;0;3;95;61;160;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;21:00;21;8;07.08.2019 21:00;07.08.2019 21:15;;0,06;0,02;0;3;5;67;76;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;21:15;21;8;07.08.2019 21:15;07.08.2019 21:30;;0,06;0;0;4;4;65;73;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;21:30;21;8;07.08.2019 21:30;07.08.2019 21:45;;0,06;0,03;0;3;4;65;73;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;21:45;21;8;07.08.2019 21:45;07.08.2019 22:00;;0,07;0,02;0;3;5;65;73;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;22:00;22;8;07.08.2019 22:00;07.08.2019 22:15;;0,06;0;0;3;4;55;64;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;22:15;22;8;07.08.2019 22:15;07.08.2019 22:30;;0,06;0;0;4;4;44;51;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;22:30;22;8;07.08.2019 22:30;07.08.2019 22:45;;0,06;0;0;3;4;33;41;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;22:45;22;8;07.08.2019 22:45;07.08.2019 23:00;;0,07;0;0;3;4;37;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;23:00;23;8;07.08.2019 23:00;07.08.2019 23:15;;0,06;0;0;4;4;36;44;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;23:15;23;8;07.08.2019 23:15;07.08.2019 23:30;;0,06;0;0;3;4;67;76;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;23:30;23;8;07.08.2019 23:30;07.08.2019 23:45;;0,06;0;0;3;4;74;82;;;
2019;8;32;Mittwoch;7;Mi 07.08.19;23:45;23;8;07.08.2019 23:45;08.08.2019 00:00;;0,07;0;0;0;0;0;0;;;
2019;8;32;Donnerstag;8;Do 08.08.19;00:00;0;8;08.08.2019 00:00;08.08.2019 00:15;;0,06;0;0;4;4;35;43;;;
2019;8;32;Donnerstag;8;Do 08.08.19;00:15;0;8;08.08.2019 00:15;08.08.2019 00:30;;0,06;0;0;3;4;35;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;00:30;0;8;08.08.2019 00:30;08.08.2019 00:45;;0,06;0;0;3;3;34;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;00:45;0;8;08.08.2019 00:45;08.08.2019 01:00;;0,07;0;0;4;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;01:00;1;8;08.08.2019 01:00;08.08.2019 01:15;;0,06;0;0;3;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;01:15;1;8;08.08.2019 01:15;08.08.2019 01:30;;0,06;0;0;3;4;34;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;01:30;1;8;08.08.2019 01:30;08.08.2019 01:45;;0,06;0;0;3;4;33;40;;;
2019;8;32;Donnerstag;8;Do 08.08.19;01:45;1;8;08.08.2019 01:45;08.08.2019 02:00;;0,07;0;0;4;46;21;71;;;
2019;8;32;Donnerstag;8;Do 08.08.19;02:00;2;8;08.08.2019 02:00;08.08.2019 02:15;;0,06;0;0;3;110;18;132;;;
2019;8;32;Donnerstag;8;Do 08.08.19;02:15;2;8;08.08.2019 02:15;08.08.2019 02:30;;0,06;0;0;3;4;33;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;02:30;2;8;08.08.2019 02:30;08.08.2019 02:45;;0,06;0;0;4;4;34;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;02:45;2;8;08.08.2019 02:45;08.08.2019 03:00;;0,07;0;0;3;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;03:00;3;8;08.08.2019 03:00;08.08.2019 03:15;;0,06;0;0;3;4;26;34;;;
2019;8;32;Donnerstag;8;Do 08.08.19;03:15;3;8;08.08.2019 03:15;08.08.2019 03:30;;0,06;0;0;3;4;17;25;;;
2019;8;32;Donnerstag;8;Do 08.08.19;03:30;3;8;08.08.2019 03:30;08.08.2019 03:45;;0,06;0;0;4;4;27;35;;;
2019;8;32;Donnerstag;8;Do 08.08.19;03:45;3;8;08.08.2019 03:45;08.08.2019 04:00;;0,07;0;0;3;4;34;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;04:00;4;8;08.08.2019 04:00;08.08.2019 04:15;;0,06;0;0;3;4;32;40;;;
2019;8;32;Donnerstag;8;Do 08.08.19;04:15;4;8;08.08.2019 04:15;08.08.2019 04:30;;0,06;0;0;4;4;32;40;;;
2019;8;32;Donnerstag;8;Do 08.08.19;04:30;4;8;08.08.2019 04:30;08.08.2019 04:45;;0,06;0;0;3;4;20;28;;;
2019;8;32;Donnerstag;8;Do 08.08.19;04:45;4;8;08.08.2019 04:45;08.08.2019 05:00;;0,07;0;0;3;4;17;24;;;
2019;8;32;Donnerstag;8;Do 08.08.19;05:00;5;8;08.08.2019 05:00;08.08.2019 05:15;;0,06;0;0;3;4;30;38;;;
2019;8;32;Donnerstag;8;Do 08.08.19;05:15;5;8;08.08.2019 05:15;08.08.2019 05:30;;0,06;0;0;4;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;05:30;5;8;08.08.2019 05:30;08.08.2019 05:45;;0,06;0;0;3;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;05:45;5;8;08.08.2019 05:45;08.08.2019 06:00;;0,07;0;0;3;4;30;37;;;
2019;8;32;Donnerstag;8;Do 08.08.19;06:00;6;8;08.08.2019 06:00;08.08.2019 06:15;;0,06;0,01;0;4;4;17;26;;;
2019;8;32;Donnerstag;8;Do 08.08.19;06:15;6;8;08.08.2019 06:15;08.08.2019 06:30;;0,06;0,01;0;3;5;20;28;;;
2019;8;32;Donnerstag;8;Do 08.08.19;06:30;6;8;08.08.2019 06:30;08.08.2019 06:45;;0,06;0,02;0;3;61;33;99;;;
2019;8;32;Donnerstag;8;Do 08.08.19;06:45;6;8;08.08.2019 06:45;08.08.2019 07:00;;0,07;0,02;0;3;131;34;170;;;
2019;8;32;Donnerstag;8;Do 08.08.19;07:00;7;8;08.08.2019 07:00;08.08.2019 07:15;;0,06;0,01;0;4;18;84;106;;;
2019;8;32;Donnerstag;8;Do 08.08.19;07:15;7;8;08.08.2019 07:15;08.08.2019 07:30;;0,06;0,01;0;3;4;35;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;07:30;7;8;08.08.2019 07:30;08.08.2019 07:45;;0,06;0,02;0;3;5;74;82;;;
2019;8;32;Donnerstag;8;Do 08.08.19;07:45;7;8;08.08.2019 07:45;08.08.2019 08:00;;0,07;0,02;0;4;4;63;73;;;
2019;8;32;Donnerstag;8;Do 08.08.19;08:00;8;8;08.08.2019 08:00;08.08.2019 08:15;;0,06;0,01;0;4;5;57;66;;;
2019;8;32;Donnerstag;8;Do 08.08.19;08:15;8;8;08.08.2019 08:15;08.08.2019 08:30;;0,06;0,01;0;4;103;34;142;;;
2019;8;32;Donnerstag;8;Do 08.08.19;08:30;8;8;08.08.2019 08:30;08.08.2019 08:45;;0,06;0,02;0;4;18;33;55;;;
2019;8;32;Donnerstag;8;Do 08.08.19;08:45;8;8;08.08.2019 08:45;08.08.2019 09:00;;0,07;0,02;0;4;5;23;33;;;
2019;8;32;Donnerstag;8;Do 08.08.19;09:00;9;8;08.08.2019 09:00;08.08.2019 09:15;;0,06;0,02;0;3;4;18;26;;;
2019;8;32;Donnerstag;8;Do 08.08.19;09:15;9;8;08.08.2019 09:15;08.08.2019 09:30;;0,06;0;0;4;4;20;29;;;
2019;8;32;Donnerstag;8;Do 08.08.19;09:30;9;8;08.08.2019 09:30;08.08.2019 09:45;;0,06;0,03;0;4;32;34;70;;;
2019;8;32;Donnerstag;8;Do 08.08.19;09:45;9;8;08.08.2019 09:45;08.08.2019 10:00;;0,07;0,02;0;3;76;33;113;;;
2019;8;32;Donnerstag;8;Do 08.08.19;10:00;10;8;08.08.2019 10:00;08.08.2019 10:15;;0,06;0,01;0;4;4;33;42;;;
2019;8;32;Donnerstag;8;Do 08.08.19;10:15;10;8;08.08.2019 10:15;08.08.2019 10:30;;0,06;0,01;0;3;4;55;63;;;
2019;8;32;Donnerstag;8;Do 08.08.19;10:30;10;8;08.08.2019 10:30;08.08.2019 10:45;;0,06;0,02;0;3;5;81;89;;;
2019;8;32;Donnerstag;8;Do 08.08.19;10:45;10;8;08.08.2019 10:45;08.08.2019 11:00;;0,07;0,02;0;3;5;26;35;;;
2019;8;32;Donnerstag;8;Do 08.08.19;11:00;11;8;08.08.2019 11:00;08.08.2019 11:15;;0,06;0,01;0;4;4;35;43;;;
2019;8;32;Donnerstag;8;Do 08.08.19;11:15;11;8;08.08.2019 11:15;08.08.2019 11:30;;0,06;0,01;0;3;87;41;132;;;
2019;8;32;Donnerstag;8;Do 08.08.19;11:30;11;8;08.08.2019 11:30;08.08.2019 11:45;;0,06;0,02;0;3;26;44;74;;;
2019;8;32;Donnerstag;8;Do 08.08.19;11:45;11;8;08.08.2019 11:45;08.08.2019 12:00;;0,07;0,02;0;3;5;41;50;;;
2019;8;32;Donnerstag;8;Do 08.08.19;12:00;12;8;08.08.2019 12:00;08.08.2019 12:15;;0,06;0,01;0;4;4;42;50;;;
2019;8;32;Donnerstag;8;Do 08.08.19;12:15;12;8;08.08.2019 12:15;08.08.2019 12:30;;0,06;0,01;0;3;4;42;50;;;
2019;8;32;Donnerstag;8;Do 08.08.19;12:30;12;8;08.08.2019 12:30;08.08.2019 12:45;;0,06;0,02;0;3;5;40;49;;;
2019;8;32;Donnerstag;8;Do 08.08.19;12:45;12;8;08.08.2019 12:45;08.08.2019 13:00;;0,07;0,02;0;4;8;41;52;;;
2019;8;32;Donnerstag;8;Do 08.08.19;13:00;13;8;08.08.2019 13:00;08.08.2019 13:15;;0,06;0,02;0;3;105;40;151;;;
2019;8;32;Donnerstag;8;Do 08.08.19;13:15;13;8;08.08.2019 13:15;08.08.2019 13:30;;0,06;0;0;3;5;41;48;;;
2019;8;32;Donnerstag;8;Do 08.08.19;13:30;13;8;08.08.2019 13:30;08.08.2019 13:45;;0,06;0,03;0;3;4;26;35;;;
2019;8;32;Donnerstag;8;Do 08.08.19;13:45;13;8;08.08.2019 13:45;08.08.2019 14:00;;0,07;0,02;0;4;5;22;31;;;
2019;8;32;Donnerstag;8;Do 08.08.19;14:00;14;8;08.08.2019 14:00;08.08.2019 14:15;;0,06;0,01;0;3;4;35;43;;;
2019;8;32;Donnerstag;8;Do 08.08.19;14:15;14;8;08.08.2019 14:15;08.08.2019 14:30;;0,06;0,01;0;3;4;40;48;;;
2019;8;32;Donnerstag;8;Do 08.08.19;14:30;14;8;08.08.2019 14:30;08.08.2019 14:45;;0,06;0,02;0;4;47;41;91;;;
2019;8;32;Donnerstag;8;Do 08.08.19;14:45;14;8;08.08.2019 14:45;08.08.2019 15:00;;0,07;0,02;0;3;65;40;110;;;
2019;8;32;Donnerstag;8;Do 08.08.19;15:00;15;8;08.08.2019 15:00;08.08.2019 15:15;;0,06;0,01;0;3;4;85;93;;;
2019;8;32;Donnerstag;8;Do 08.08.19;15:15;15;8;08.08.2019 15:15;08.08.2019 15:30;;0,06;0,01;0;3;4;84;92;;;
2019;8;32;Donnerstag;8;Do 08.08.19;15:30;15;8;08.08.2019 15:30;08.08.2019 15:45;;0,06;0,02;0;4;5;41;50;;;
2019;8;32;Donnerstag;8;Do 08.08.19;15:45;15;8;08.08.2019 15:45;08.08.2019 16:00;;0,07;0,02;0;3;4;40;48;;;
2019;8;32;Donnerstag;8;Do 08.08.19;16:00;16;8;08.08.2019 16:00;08.08.2019 16:15;;0,06;0,01;0;3;5;39;47;;;
2019;8;32;Donnerstag;8;Do 08.08.19;16:15;16;8;08.08.2019 16:15;08.08.2019 16:30;;0,06;0,01;0;3;79;29;113;;;
2019;8;32;Donnerstag;8;Do 08.08.19;16:30;16;8;08.08.2019 16:30;08.08.2019 16:45;;0,06;0,02;0;4;35;23;61;;;
2019;8;32;Donnerstag;8;Do 08.08.19;16:45;16;8;08.08.2019 16:45;08.08.2019 17:00;;0,07;0,02;0;3;4;25;33;;;
2019;8;32;Donnerstag;8;Do 08.08.19;17:00;17;8;08.08.2019 17:00;08.08.2019 17:15;;0,06;0,02;0;3;5;40;49;;;
2019;8;32;Donnerstag;8;Do 08.08.19;17:15;17;8;08.08.2019 17:15;08.08.2019 17:30;;0,06;0;0;4;4;41;49;;;
2019;8;32;Donnerstag;8;Do 08.08.19;17:30;17;8;08.08.2019 17:30;08.08.2019 17:45;;0,06;0,03;0;3;4;33;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;17:45;17;8;08.08.2019 17:45;08.08.2019 18:00;;0,07;0,02;0;3;6;33;43;;;
2019;8;32;Donnerstag;8;Do 08.08.19;18:00;18;8;08.08.2019 18:00;08.08.2019 18:15;;0,06;0,01;0;3;108;30;143;;;
2019;8;32;Donnerstag;8;Do 08.08.19;18:15;18;8;08.08.2019 18:15;08.08.2019 18:30;;0,06;0,01;0;4;5;19;27;;;
2019;8;32;Donnerstag;8;Do 08.08.19;18:30;18;8;08.08.2019 18:30;08.08.2019 18:45;;0,06;0,02;0;3;5;23;32;;;
2019;8;32;Donnerstag;8;Do 08.08.19;18:45;18;8;08.08.2019 18:45;08.08.2019 19:00;;0,07;0,02;0;3;4;32;41;;;
2019;8;32;Donnerstag;8;Do 08.08.19;19:00;19;8;08.08.2019 19:00;08.08.2019 19:15;;0,06;0,01;0;3;5;38;45;;;
2019;8;32;Donnerstag;8;Do 08.08.19;19:15;19;8;08.08.2019 19:15;08.08.2019 19:30;;0,06;0,01;0;4;4;140;149;;;
2019;8;32;Donnerstag;8;Do 08.08.19;19:30;19;8;08.08.2019 19:30;08.08.2019 19:45;;0,06;0,02;0;3;4;91;98;;;
2019;8;32;Donnerstag;8;Do 08.08.19;19:45;19;8;08.08.2019 19:45;08.08.2019 20:00;;0,07;0,02;0;3;8;60;73;;;
2019;8;32;Donnerstag;8;Do 08.08.19;20:00;20;8;08.08.2019 20:00;08.08.2019 20:15;;0,06;0,01;0;4;128;63;195;;;
2019;8;32;Donnerstag;8;Do 08.08.19;20:15;20;8;08.08.2019 20:15;08.08.2019 20:30;;0,06;0,01;0;3;25;64;93;;;
2019;8;32;Donnerstag;8;Do 08.08.19;20:30;20;8;08.08.2019 20:30;08.08.2019 20:45;;0,06;0,02;0;3;4;61;69;;;
2019;8;32;Donnerstag;8;Do 08.08.19;20:45;20;8;08.08.2019 20:45;08.08.2019 21:00;;0,04;0,02;0;3;4;123;130;;;
2019;8;32;Donnerstag;8;Do 08.08.19;21:00;21;8;08.08.2019 21:00;08.08.2019 21:15;;0;0,02;0;4;1;76;81;;;
2019;8;32;Donnerstag;8;Do 08.08.19;21:15;21;8;08.08.2019 21:15;08.08.2019 21:30;;0;0;0;3;1;82;88;;;
2019;8;32;Donnerstag;8;Do 08.08.19;21:30;21;8;08.08.2019 21:30;08.08.2019 21:45;;0;0,03;0;3;37;80;121;;;
2019;8;32;Donnerstag;8;Do 08.08.19;21:45;21;8;08.08.2019 21:45;08.08.2019 22:00;;0;0,02;0;3;89;80;172;;;
2019;8;32;Donnerstag;8;Do 08.08.19;22:00;22;8;08.08.2019 22:00;08.08.2019 22:15;;0;0;0;4;1;75;81;;;
2019;8;32;Donnerstag;8;Do 08.08.19;22:15;22;8;08.08.2019 22:15;08.08.2019 22:30;;0;0;0;3;1;72;76;;;
2019;8;32;Donnerstag;8;Do 08.08.19;22:30;22;8;08.08.2019 22:30;08.08.2019 22:45;;0;0;0;3;1;42;47;;;
2019;8;32;Donnerstag;8;Do 08.08.19;22:45;22;8;08.08.2019 22:45;08.08.2019 23:00;;0;0;0;4;1;20;25;;;
2019;8;32;Donnerstag;8;Do 08.08.19;23:00;23;8;08.08.2019 23:00;08.08.2019 23:15;;0;0;0;3;1;25;30;;;
2019;8;32;Donnerstag;8;Do 08.08.19;23:15;23;8;08.08.2019 23:15;08.08.2019 23:30;;0;0;0;3;1;34;39;;;
2019;8;32;Donnerstag;8;Do 08.08.19;23:30;23;8;08.08.2019 23:30;08.08.2019 23:45;;0;0;0;3;1;34;38;;;
2019;8;32;Donnerstag;8;Do 08.08.19;23:45;23;8;08.08.2019 23:45;09.08.2019 00:00;;0;0;0;4;1;32;38;;;
2019;8;32;Freitag;9;Fr 09.08.19;00:00;0;8;09.08.2019 00:00;09.08.2019 00:15;;0;0;0;3;2;33;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;00:15;0;8;09.08.2019 00:15;09.08.2019 00:30;;0;0;0;3;1;32;38;;;
2019;8;32;Freitag;9;Fr 09.08.19;00:30;0;8;09.08.2019 00:30;09.08.2019 00:45;;0;0;0;4;1;19;24;;;
2019;8;32;Freitag;9;Fr 09.08.19;00:45;0;8;09.08.2019 00:45;09.08.2019 01:00;;0;0;0;3;1;16;21;;;
2019;8;32;Freitag;9;Fr 09.08.19;01:00;1;8;09.08.2019 01:00;09.08.2019 01:15;;0;0;0;3;1;29;33;;;
2019;8;32;Freitag;9;Fr 09.08.19;01:15;1;8;09.08.2019 01:15;09.08.2019 01:30;;0;0;0;3;1;33;38;;;
2019;8;32;Freitag;9;Fr 09.08.19;01:30;1;8;09.08.2019 01:30;09.08.2019 01:45;;0;0;0;4;1;31;36;;;
2019;8;32;Freitag;9;Fr 09.08.19;01:45;1;8;09.08.2019 01:45;09.08.2019 02:00;;0;0;0;3;1;32;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;02:00;2;8;09.08.2019 02:00;09.08.2019 02:15;;0;0;0;3;1;32;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;02:15;2;8;09.08.2019 02:15;09.08.2019 02:30;;0;0;0;4;1;24;29;;;
2019;8;32;Freitag;9;Fr 09.08.19;02:30;2;8;09.08.2019 02:30;09.08.2019 02:45;;0,02;0;0;3;2;17;23;;;
2019;8;32;Freitag;9;Fr 09.08.19;02:45;2;8;09.08.2019 02:45;09.08.2019 03:00;;0;0;0;3;1;17;21;;;
2019;8;32;Freitag;9;Fr 09.08.19;03:00;3;8;09.08.2019 03:00;09.08.2019 03:15;;0;0;0;3;2;32;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;03:15;3;8;09.08.2019 03:15;09.08.2019 03:30;;0;0;0;4;1;32;38;;;
2019;8;32;Freitag;9;Fr 09.08.19;03:30;3;8;09.08.2019 03:30;09.08.2019 03:45;;0;0;0;3;1;32;36;;;
2019;8;32;Freitag;9;Fr 09.08.19;03:45;3;8;09.08.2019 03:45;09.08.2019 04:00;;0;0;0;3;1;32;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;04:00;4;8;09.08.2019 04:00;09.08.2019 04:15;;0;0;0;4;1;31;37;;;
2019;8;32;Freitag;9;Fr 09.08.19;04:15;4;8;09.08.2019 04:15;09.08.2019 04:30;;0;0;0;3;1;18;22;;;
2019;8;32;Freitag;9;Fr 09.08.19;04:30;4;8;09.08.2019 04:30;09.08.2019 04:45;;0;0;0;3;1;17;22;;;
