Bericht:;Strom;;;;;;;;;;;;;;;;;;;;
von;01.01.2020 00:00;;;;;;;;;;;;;;;;;;;;
bis;01.01.2021 00:00;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;P4_H8_EDA;P1_H8_EDA;Z1_Bad_H8_EDA;Z1_RLT_H8_EDA;Z1_TWW_H8_EDA;Z_EV_H8_EDA;Z_H8_EDA;Z_EA_H8_EDA;;
Jahr;Monat;KW;Wo-Tag;Tag;;Uhrzeit;Stunden;Minuten;Startzeit;Endezeit;;h;h;Wh;Wh;Wh;Wh;Wh;Wh;;
;;;;;;;;;43.831,00;44.197,00; Summe ;2.168,44;860,18;2.589,00;71.069,00;1.342.913,00;3.480.987,00;5.063.331,00; -     ; -     ; -     
2020;8;32;Mittwoch;5;Mi 05.08.20;17:45;17;8;05.08.2020 17:45;05.08.2020 18:00;;0,06;0,04;0;3;7;67;81;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;18:00;18;8;05.08.2020 18:00;05.08.2020 18:15;;0,07;0,02;0;3;7;52;66;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;18:15;18;8;05.08.2020 18:15;05.08.2020 18:30;;0,06;0,04;0;3;7;48;63;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;18:30;18;8;05.08.2020 18:30;05.08.2020 18:45;;0,06;0,03;0;2;7;66;80;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;18:45;18;8;05.08.2020 18:45;05.08.2020 19:00;;0,06;0,03;0;3;100;58;165;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;19:00;19;8;05.08.2020 19:00;05.08.2020 19:15;;0,07;0,03;0;3;145;44;199;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;19:15;19;8;05.08.2020 19:15;05.08.2020 19:30;;0,06;0,03;0;3;149;64;221;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;19:30;19;8;05.08.2020 19:30;05.08.2020 19:45;;0,06;0,03;0;3;153;53;214;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;19:45;19;8;05.08.2020 19:45;05.08.2020 20:00;;0,06;0,04;0;2;157;44;210;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;20:00;20;8;05.08.2020 20:00;05.08.2020 20:15;;0,07;0,02;0;3;149;61;218;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;20:15;20;8;05.08.2020 20:15;05.08.2020 20:30;;0,06;0,04;0;3;7;55;69;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;20:30;20;8;05.08.2020 20:30;05.08.2020 20:45;;0,06;0,03;0;2;7;218;233;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;20:45;20;8;05.08.2020 20:45;05.08.2020 21:00;;0,06;0,03;0;3;7;237;251;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;21:00;21;8;05.08.2020 21:00;05.08.2020 21:15;;0,07;0,03;0;3;6;125;139;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;21:15;21;8;05.08.2020 21:15;05.08.2020 21:30;;0,06;0,03;0;3;7;341;355;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;21:30;21;8;05.08.2020 21:30;05.08.2020 21:45;;0,06;0,03;0;3;7;156;171;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;21:45;21;8;05.08.2020 21:45;05.08.2020 22:00;;0,06;0,04;0;2;7;427;441;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;22:00;22;8;05.08.2020 22:00;05.08.2020 22:15;;0,07;0,02;0;3;7;130;145;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;22:15;22;8;05.08.2020 22:15;05.08.2020 22:30;;0,06;0,04;0;3;7;159;173;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;22:30;22;8;05.08.2020 22:30;05.08.2020 22:45;;0,06;0,03;0;2;6;77;91;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;22:45;22;8;05.08.2020 22:45;05.08.2020 23:00;;0,06;0,03;0;3;7;61;75;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;23:00;23;8;05.08.2020 23:00;05.08.2020 23:15;;0,07;0,03;0;3;7;61;75;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;23:15;23;8;05.08.2020 23:15;05.08.2020 23:30;;0,06;0,03;0;3;7;74;88;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;23:30;23;8;05.08.2020 23:30;05.08.2020 23:45;;0,06;0,03;0;2;7;71;85;;;
2020;8;32;Mittwoch;5;Mi 05.08.20;23:45;23;8;05.08.2020 23:45;06.08.2020 00:00;;0,06;0,04;0;3;7;92;106;;;
2020;8;32;Donnerstag;6;Do 06.08.20;00:00;0;8;06.08.2020 00:00;06.08.2020 00:15;;0,07;0;0;3;5;68;80;;;
2020;8;32;Donnerstag;6;Do 06.08.20;00:15;0;8;06.08.2020 00:15;06.08.2020 00:30;;0,06;0;0;2;6;65;79;;;
2020;8;32;Donnerstag;6;Do 06.08.20;00:30;0;8;06.08.2020 00:30;06.08.2020 00:45;;0,06;0;0;3;6;65;78;;;
2020;8;32;Donnerstag;6;Do 06.08.20;00:45;0;8;06.08.2020 00:45;06.08.2020 01:00;;0,06;0;0;3;5;73;86;;;
2020;8;32;Donnerstag;6;Do 06.08.20;01:00;1;8;06.08.2020 01:00;06.08.2020 01:15;;0,07;0;0;3;6;66;79;;;
2020;8;32;Donnerstag;6;Do 06.08.20;01:15;1;8;06.08.2020 01:15;06.08.2020 01:30;;0,06;0;0;2;6;63;75;;;
2020;8;32;Donnerstag;6;Do 06.08.20;01:30;1;8;06.08.2020 01:30;06.08.2020 01:45;;0,06;0;0;3;5;43;57;;;
2020;8;32;Donnerstag;6;Do 06.08.20;01:45;1;8;06.08.2020 01:45;06.08.2020 02:00;;0,06;0;0;3;6;35;48;;;
2020;8;32;Donnerstag;6;Do 06.08.20;02:00;2;8;06.08.2020 02:00;06.08.2020 02:15;;0,07;0;0;2;6;45;58;;;
2020;8;32;Donnerstag;6;Do 06.08.20;02:15;2;8;06.08.2020 02:15;06.08.2020 02:30;;0,06;0;0;3;5;47;60;;;
2020;8;32;Donnerstag;6;Do 06.08.20;02:30;2;8;06.08.2020 02:30;06.08.2020 02:45;;0,06;0;0;3;6;58;70;;;
2020;8;32;Donnerstag;6;Do 06.08.20;02:45;2;8;06.08.2020 02:45;06.08.2020 03:00;;0,06;0;0;3;6;54;67;;;
2020;8;32;Donnerstag;6;Do 06.08.20;03:00;3;8;06.08.2020 03:00;06.08.2020 03:15;;0,07;0;0;2;5;93;106;;;
2020;8;32;Donnerstag;6;Do 06.08.20;03:15;3;8;06.08.2020 03:15;06.08.2020 03:30;;0,06;0;0;3;6;67;80;;;
2020;8;32;Donnerstag;6;Do 06.08.20;03:30;3;8;06.08.2020 03:30;06.08.2020 03:45;;0,06;0;0;3;6;42;55;;;
2020;8;32;Donnerstag;6;Do 06.08.20;03:45;3;8;06.08.2020 03:45;06.08.2020 04:00;;0,06;0;0;2;5;65;78;;;
2020;8;32;Donnerstag;6;Do 06.08.20;04:00;4;8;06.08.2020 04:00;06.08.2020 04:15;;0,07;0;0;3;6;52;64;;;
2020;8;32;Donnerstag;6;Do 06.08.20;04:15;4;8;06.08.2020 04:15;06.08.2020 04:30;;0,06;0;0;3;5;58;71;;;
2020;8;32;Donnerstag;6;Do 06.08.20;04:30;4;8;06.08.2020 04:30;06.08.2020 04:45;;0,06;0;0;3;6;53;66;;;
2020;8;32;Donnerstag;6;Do 06.08.20;04:45;4;8;06.08.2020 04:45;06.08.2020 05:00;;0,06;0;0;2;6;50;63;;;
2020;8;32;Donnerstag;6;Do 06.08.20;05:00;5;8;06.08.2020 05:00;06.08.2020 05:15;;0,07;0,02;0;3;6;45;59;;;
2020;8;32;Donnerstag;6;Do 06.08.20;05:15;5;8;06.08.2020 05:15;06.08.2020 05:30;;0,06;0,04;0;3;7;39;53;;;
2020;8;32;Donnerstag;6;Do 06.08.20;05:30;5;8;06.08.2020 05:30;06.08.2020 05:45;;0,06;0,03;0;2;6;39;53;;;
2020;8;32;Donnerstag;6;Do 06.08.20;05:45;5;8;06.08.2020 05:45;06.08.2020 06:00;;0,06;0,03;0;3;7;48;62;;;
2020;8;32;Donnerstag;6;Do 06.08.20;06:00;6;8;06.08.2020 06:00;06.08.2020 06:15;;0,07;0,03;0;3;6;63;76;;;
2020;8;32;Donnerstag;6;Do 06.08.20;06:15;6;8;06.08.2020 06:15;06.08.2020 06:30;;0,06;0,03;0;3;7;52;67;;;
2020;8;32;Donnerstag;6;Do 06.08.20;06:30;6;8;06.08.2020 06:30;06.08.2020 06:45;;0,06;0,03;0;3;6;44;58;;;
2020;8;32;Donnerstag;6;Do 06.08.20;06:45;6;8;06.08.2020 06:45;06.08.2020 07:00;;0,06;0,04;0;3;7;39;54;;;
2020;8;32;Donnerstag;6;Do 06.08.20;07:00;7;8;06.08.2020 07:00;06.08.2020 07:15;;0,07;0,02;0;4;68;39;115;;;
2020;8;32;Donnerstag;6;Do 06.08.20;07:15;7;8;06.08.2020 07:15;06.08.2020 07:30;;0,06;0,04;0;3;131;45;185;;;
2020;8;32;Donnerstag;6;Do 06.08.20;07:30;7;8;06.08.2020 07:30;06.08.2020 07:45;;0,06;0,03;0;3;136;57;202;;;
2020;8;32;Donnerstag;6;Do 06.08.20;07:45;7;8;06.08.2020 07:45;06.08.2020 08:00;;0,06;0,03;0;3;140;48;197;;;
2020;8;32;Donnerstag;6;Do 06.08.20;08:00;8;8;06.08.2020 08:00;06.08.2020 08:15;;0,07;0,03;0;3;145;43;196;;;
2020;8;32;Donnerstag;6;Do 06.08.20;08:15;8;8;06.08.2020 08:15;06.08.2020 08:30;;0,06;0,03;0;4;149;44;203;;;
2020;8;32;Donnerstag;6;Do 06.08.20;08:30;8;8;06.08.2020 08:30;06.08.2020 08:45;;0,06;0,03;0;3;153;37;199;;;
2020;8;32;Donnerstag;6;Do 06.08.20;08:45;8;8;06.08.2020 08:45;06.08.2020 09:00;;0,06;0,04;0;3;158;45;213;;;
2020;8;32;Donnerstag;6;Do 06.08.20;09:00;9;8;06.08.2020 09:00;06.08.2020 09:15;;0,07;0,02;0;3;124;219;351;;;
2020;8;32;Donnerstag;6;Do 06.08.20;09:15;9;8;06.08.2020 09:15;06.08.2020 09:30;;0,06;0,04;0;4;6;99;112;;;
2020;8;32;Donnerstag;6;Do 06.08.20;09:30;9;8;06.08.2020 09:30;06.08.2020 09:45;;0,06;0,03;0;3;7;51;66;;;
2020;8;32;Donnerstag;6;Do 06.08.20;09:45;9;8;06.08.2020 09:45;06.08.2020 10:00;;0,06;0,03;0;3;7;42;57;;;
2020;8;32;Donnerstag;6;Do 06.08.20;10:00;10;8;06.08.2020 10:00;06.08.2020 10:15;;0,07;0,03;0;3;6;40;54;;;
2020;8;32;Donnerstag;6;Do 06.08.20;10:15;10;8;06.08.2020 10:15;06.08.2020 10:30;;0,06;0,03;0;3;7;38;53;;;
2020;8;32;Donnerstag;6;Do 06.08.20;10:30;10;8;06.08.2020 10:30;06.08.2020 10:45;;0,06;0,03;0;4;6;67;81;;;
2020;8;32;Donnerstag;6;Do 06.08.20;10:45;10;8;06.08.2020 10:45;06.08.2020 11:00;;0,06;0,04;0;3;7;195;210;;;
2020;8;32;Donnerstag;6;Do 06.08.20;11:00;11;8;06.08.2020 11:00;06.08.2020 11:15;;0,07;0,02;0;3;7;276;290;;;
2020;8;32;Donnerstag;6;Do 06.08.20;11:15;11;8;06.08.2020 11:15;06.08.2020 11:30;;0,06;0,04;0;3;7;270;285;;;
2020;8;32;Donnerstag;6;Do 06.08.20;11:30;11;8;06.08.2020 11:30;06.08.2020 11:45;;0,06;0,03;0;2;56;170;233;;;
2020;8;32;Donnerstag;6;Do 06.08.20;11:45;11;8;06.08.2020 11:45;06.08.2020 12:00;;0,06;0,03;0;3;153;64;226;;;
2020;8;32;Donnerstag;6;Do 06.08.20;12:00;12;8;06.08.2020 12:00;06.08.2020 12:15;;0,07;0,03;0;3;158;180;347;;;
2020;8;32;Donnerstag;6;Do 06.08.20;12:15;12;8;06.08.2020 12:15;06.08.2020 12:30;;0,06;0,03;0;2;134;74;216;;;
2020;8;32;Donnerstag;6;Do 06.08.20;12:30;12;8;06.08.2020 12:30;06.08.2020 12:45;;0,06;0,03;0;3;6;97;111;;;
2020;8;32;Donnerstag;6;Do 06.08.20;12:45;12;8;06.08.2020 12:45;06.08.2020 13:00;;0,06;0,04;0;3;7;93;106;;;
2020;8;32;Donnerstag;6;Do 06.08.20;13:00;13;8;06.08.2020 13:00;06.08.2020 13:15;;0,07;0,02;0;3;7;61;76;;;
2020;8;32;Donnerstag;6;Do 06.08.20;13:15;13;8;06.08.2020 13:15;06.08.2020 13:30;;0,06;0,04;0;4;7;62;76;;;
2020;8;32;Donnerstag;6;Do 06.08.20;13:30;13;8;06.08.2020 13:30;06.08.2020 13:45;;0,06;0,03;0;3;6;47;62;;;
2020;8;32;Donnerstag;6;Do 06.08.20;13:45;13;8;06.08.2020 13:45;06.08.2020 14:00;;0,06;0,03;0;3;7;39;54;;;
2020;8;32;Donnerstag;6;Do 06.08.20;14:00;14;8;06.08.2020 14:00;06.08.2020 14:15;;0,07;0,03;0;3;7;59;72;;;
2020;8;32;Donnerstag;6;Do 06.08.20;14:15;14;8;06.08.2020 14:15;06.08.2020 14:30;;0,06;0,03;0;3;7;49;64;;;
2020;8;32;Donnerstag;6;Do 06.08.20;14:30;14;8;06.08.2020 14:30;06.08.2020 14:45;;0,06;0,03;0;2;65;43;116;;;
2020;8;32;Donnerstag;6;Do 06.08.20;14:45;14;8;06.08.2020 14:45;06.08.2020 15:00;;0,06;0,04;0;3;7;50;64;;;
2020;8;32;Donnerstag;6;Do 06.08.20;15:00;15;8;06.08.2020 15:00;06.08.2020 15:15;;0,07;0,02;0;3;7;62;76;;;
2020;8;32;Donnerstag;6;Do 06.08.20;15:15;15;8;06.08.2020 15:15;06.08.2020 15:30;;0,06;0,04;0;3;7;43;59;;;
2020;8;32;Donnerstag;6;Do 06.08.20;15:30;15;8;06.08.2020 15:30;06.08.2020 15:45;;0,06;0,03;0;2;7;46;59;;;
2020;8;32;Donnerstag;6;Do 06.08.20;15:45;15;8;06.08.2020 15:45;06.08.2020 16:00;;0,06;0,03;0;3;7;50;65;;;
2020;8;32;Donnerstag;6;Do 06.08.20;16:00;16;8;06.08.2020 16:00;06.08.2020 16:15;;0,07;0,03;0;3;7;41;56;;;
2020;8;32;Donnerstag;6;Do 06.08.20;16:15;16;8;06.08.2020 16:15;06.08.2020 16:30;;0,06;0,03;0;2;7;42;57;;;
2020;8;32;Donnerstag;6;Do 06.08.20;16:30;16;8;06.08.2020 16:30;06.08.2020 16:45;;0,06;0,03;0;3;7;60;73;;;
2020;8;32;Donnerstag;6;Do 06.08.20;16:45;16;8;06.08.2020 16:45;06.08.2020 17:00;;0,06;0,04;0;3;8;63;77;;;
2020;8;32;Donnerstag;6;Do 06.08.20;17:00;17;8;06.08.2020 17:00;06.08.2020 17:15;;0,07;0,02;0;3;7;57;72;;;
2020;8;32;Donnerstag;6;Do 06.08.20;17:15;17;8;06.08.2020 17:15;06.08.2020 17:30;;0,06;0,04;0;2;7;56;71;;;
2020;8;32;Donnerstag;6;Do 06.08.20;17:30;17;8;06.08.2020 17:30;06.08.2020 17:45;;0,06;0,03;0;3;7;201;215;;;
2020;8;32;Donnerstag;6;Do 06.08.20;17:45;17;8;06.08.2020 17:45;06.08.2020 18:00;;0,06;0,03;0;3;7;711;725;;;
2020;8;32;Donnerstag;6;Do 06.08.20;18:00;18;8;06.08.2020 18:00;06.08.2020 18:15;;0,07;0,03;0;2;7;315;329;;;
2020;8;32;Donnerstag;6;Do 06.08.20;18:15;18;8;06.08.2020 18:15;06.08.2020 18:30;;0,06;0,04;0;3;8;144;160;;;
2020;8;32;Donnerstag;6;Do 06.08.20;18:30;18;8;06.08.2020 18:30;06.08.2020 18:45;;0,06;0,02;0;3;69;484;561;;;
2020;8;32;Donnerstag;6;Do 06.08.20;18:45;18;8;06.08.2020 18:45;06.08.2020 19:00;;0,06;0,04;0;2;7;230;243;;;
2020;8;32;Donnerstag;6;Do 06.08.20;19:00;19;8;06.08.2020 19:00;06.08.2020 19:15;;0,07;0,02;0;3;7;97;112;;;
2020;8;32;Donnerstag;6;Do 06.08.20;19:15;19;8;06.08.2020 19:15;06.08.2020 19:30;;0,06;0,04;0;3;7;59;73;;;
2020;8;32;Donnerstag;6;Do 06.08.20;19:30;19;8;06.08.2020 19:30;06.08.2020 19:45;;0,06;0,02;0;3;7;74;89;;;
2020;8;32;Donnerstag;6;Do 06.08.20;19:45;19;8;06.08.2020 19:45;06.08.2020 20:00;;0,06;0,05;0;3;7;68;83;;;
2020;8;32;Donnerstag;6;Do 06.08.20;20:00;20;8;06.08.2020 20:00;06.08.2020 20:15;;0,07;0,02;0;3;7;73;87;;;
2020;8;32;Donnerstag;6;Do 06.08.20;20:15;20;8;06.08.2020 20:15;06.08.2020 20:30;;0,06;0,04;0;2;7;107;121;;;
2020;8;32;Donnerstag;6;Do 06.08.20;20:30;20;8;06.08.2020 20:30;06.08.2020 20:45;;0,06;0,02;0;3;7;58;73;;;
2020;8;32;Donnerstag;6;Do 06.08.20;20:45;20;8;06.08.2020 20:45;06.08.2020 21:00;;0,06;0,04;0;3;8;54;68;;;
2020;8;32;Donnerstag;6;Do 06.08.20;21:00;21;8;06.08.2020 21:00;06.08.2020 21:15;;0,07;0,02;0;3;6;58;72;;;
2020;8;32;Donnerstag;6;Do 06.08.20;21:15;21;8;06.08.2020 21:15;06.08.2020 21:30;;0,06;0,04;0;2;8;133;148;;;
2020;8;32;Donnerstag;6;Do 06.08.20;21:30;21;8;06.08.2020 21:30;06.08.2020 21:45;;0,06;0,02;0;3;7;64;79;;;
2020;8;32;Donnerstag;6;Do 06.08.20;21:45;21;8;06.08.2020 21:45;06.08.2020 22:00;;0,06;0,05;0;3;7;65;79;;;
2020;8;32;Donnerstag;6;Do 06.08.20;22:00;22;8;06.08.2020 22:00;06.08.2020 22:15;;0,07;0,02;0;2;7;73;87;;;
2020;8;32;Donnerstag;6;Do 06.08.20;22:15;22;8;06.08.2020 22:15;06.08.2020 22:30;;0,06;0,04;0;3;7;59;74;;;
2020;8;32;Donnerstag;6;Do 06.08.20;22:30;22;8;06.08.2020 22:30;06.08.2020 22:45;;0,06;0,02;0;3;7;67;81;;;
2020;8;32;Donnerstag;6;Do 06.08.20;22:45;22;8;06.08.2020 22:45;06.08.2020 23:00;;0,06;0,04;0;2;7;66;81;;;
2020;8;32;Donnerstag;6;Do 06.08.20;23:00;23;8;06.08.2020 23:00;06.08.2020 23:15;;0,07;0,02;0;3;7;140;154;;;
2020;8;32;Donnerstag;6;Do 06.08.20;23:15;23;8;06.08.2020 23:15;06.08.2020 23:30;;0,06;0,04;0;3;7;64;79;;;
2020;8;32;Donnerstag;6;Do 06.08.20;23:30;23;8;06.08.2020 23:30;06.08.2020 23:45;;0,06;0,02;0;3;7;70;83;;;
2020;8;32;Donnerstag;6;Do 06.08.20;23:45;23;8;06.08.2020 23:45;07.08.2020 00:00;;0,06;0,05;0;2;7;67;82;;;
2020;8;32;Freitag;7;Fr 07.08.20;00:00;0;8;07.08.2020 00:00;07.08.2020 00:15;;0,07;0;0;3;6;55;69;;;
2020;8;32;Freitag;7;Fr 07.08.20;00:15;0;8;07.08.2020 00:15;07.08.2020 00:30;;0,06;0;0;3;6;69;81;;;
2020;8;32;Freitag;7;Fr 07.08.20;00:30;0;8;07.08.2020 00:30;07.08.2020 00:45;;0,06;0;0;2;6;65;79;;;
2020;8;32;Freitag;7;Fr 07.08.20;00:45;0;8;07.08.2020 00:45;07.08.2020 01:00;;0,06;0;0;3;6;59;72;;;
2020;8;32;Freitag;7;Fr 07.08.20;01:00;1;8;07.08.2020 01:00;07.08.2020 01:15;;0,07;0;0;3;6;66;80;;;
2020;8;32;Freitag;7;Fr 07.08.20;01:15;1;8;07.08.2020 01:15;07.08.2020 01:30;;0,06;0;0;4;6;42;56;;;
2020;8;32;Freitag;7;Fr 07.08.20;01:30;1;8;07.08.2020 01:30;07.08.2020 01:45;;0,06;0;0;3;6;43;57;;;
2020;8;32;Freitag;7;Fr 07.08.20;01:45;1;8;07.08.2020 01:45;07.08.2020 02:00;;0,06;0;0;4;6;53;67;;;
2020;8;32;Freitag;7;Fr 07.08.20;02:00;2;8;07.08.2020 02:00;07.08.2020 02:15;;0,07;0;0;3;6;45;59;;;
2020;8;32;Freitag;7;Fr 07.08.20;02:15;2;8;07.08.2020 02:15;07.08.2020 02:30;;0,06;0;0;4;6;41;56;;;
2020;8;32;Freitag;7;Fr 07.08.20;02:30;2;8;07.08.2020 02:30;07.08.2020 02:45;;0,06;0;0;3;6;54;68;;;
2020;8;32;Freitag;7;Fr 07.08.20;02:45;2;8;07.08.2020 02:45;07.08.2020 03:00;;0,06;0;0;4;6;53;66;;;
2020;8;32;Freitag;7;Fr 07.08.20;03:00;3;8;07.08.2020 03:00;07.08.2020 03:15;;0,06;0;0;3;6;40;55;;;
2020;8;32;Freitag;7;Fr 07.08.20;03:15;3;8;07.08.2020 03:15;07.08.2020 03:30;;0,07;0;0;4;6;52;66;;;
2020;8;32;Freitag;7;Fr 07.08.20;03:30;3;8;07.08.2020 03:30;07.08.2020 03:45;;0,06;0;0;3;6;48;62;;;
2020;8;32;Freitag;7;Fr 07.08.20;03:45;3;8;07.08.2020 03:45;07.08.2020 04:00;;0,06;0;0;4;6;41;56;;;
2020;8;32;Freitag;7;Fr 07.08.20;04:00;4;8;07.08.2020 04:00;07.08.2020 04:15;;0,06;0;0;3;6;44;57;;;
2020;8;32;Freitag;7;Fr 07.08.20;04:15;4;8;07.08.2020 04:15;07.08.2020 04:30;;0,07;0;0;4;6;49;63;;;
2020;8;32;Freitag;7;Fr 07.08.20;04:30;4;8;07.08.2020 04:30;07.08.2020 04:45;;0,06;0;0;3;6;44;59;;;
2020;8;32;Freitag;7;Fr 07.08.20;04:45;4;8;07.08.2020 04:45;07.08.2020 05:00;;0,06;0;0;4;6;36;50;;;
2020;8;32;Freitag;7;Fr 07.08.20;05:00;5;8;07.08.2020 05:00;07.08.2020 05:15;;0,06;0,02;0;3;6;60;75;;;
2020;8;32;Freitag;7;Fr 07.08.20;05:15;5;8;07.08.2020 05:15;07.08.2020 05:30;;0,07;0,04;0;4;8;45;60;;;
2020;8;32;Freitag;7;Fr 07.08.20;05:30;5;8;07.08.2020 05:30;07.08.2020 05:45;;0,06;0,02;0;4;6;35;51;;;
2020;8;32;Freitag;7;Fr 07.08.20;05:45;5;8;07.08.2020 05:45;07.08.2020 06:00;;0,06;0,04;0;3;7;55;69;;;
2020;8;32;Freitag;7;Fr 07.08.20;06:00;6;8;07.08.2020 06:00;07.08.2020 06:15;;0,06;0,02;0;4;7;48;63;;;
2020;8;32;Freitag;7;Fr 07.08.20;06:15;6;8;07.08.2020 06:15;07.08.2020 06:30;;0,07;0,04;0;3;7;41;56;;;
2020;8;32;Freitag;7;Fr 07.08.20;06:30;6;8;07.08.2020 06:30;07.08.2020 06:45;;0,06;0,03;0;3;7;184;199;;;
2020;8;32;Freitag;7;Fr 07.08.20;06:45;6;8;07.08.2020 06:45;07.08.2020 07:00;;0,06;0,04;0;4;7;90;105;;;
2020;8;32;Freitag;7;Fr 07.08.20;07:00;7;8;07.08.2020 07:00;07.08.2020 07:15;;0,06;0,02;0;3;7;66;81;;;
2020;8;32;Freitag;7;Fr 07.08.20;07:15;7;8;07.08.2020 07:15;07.08.2020 07:30;;0,07;0,04;0;3;7;48;63;;;
2020;8;32;Freitag;7;Fr 07.08.20;07:30;7;8;07.08.2020 07:30;07.08.2020 07:45;;0,06;0,02;0;3;7;58;72;;;
2020;8;32;Freitag;7;Fr 07.08.20;07:45;7;8;07.08.2020 07:45;07.08.2020 08:00;;0,06;0,04;0;3;7;38;54;;;
2020;8;32;Freitag;7;Fr 07.08.20;08:00;8;8;07.08.2020 08:00;07.08.2020 08:15;;0,06;0,02;0;4;7;45;59;;;
2020;8;32;Freitag;7;Fr 07.08.20;08:15;8;8;07.08.2020 08:15;07.08.2020 08:30;;0,07;0,04;0;3;7;49;64;;;
2020;8;32;Freitag;7;Fr 07.08.20;08:30;8;8;07.08.2020 08:30;07.08.2020 08:45;;0,06;0,03;0;3;7;98;112;;;
2020;8;32;Freitag;7;Fr 07.08.20;08:45;8;8;07.08.2020 08:45;07.08.2020 09:00;;0,06;0,04;0;3;7;60;75;;;
2020;8;32;Freitag;7;Fr 07.08.20;09:00;9;8;07.08.2020 09:00;07.08.2020 09:15;;0,06;0,02;0;3;7;64;78;;;
2020;8;32;Freitag;7;Fr 07.08.20;09:15;9;8;07.08.2020 09:15;07.08.2020 09:30;;0,07;0,04;0;4;7;63;78;;;
2020;8;32;Freitag;7;Fr 07.08.20;09:30;9;8;07.08.2020 09:30;07.08.2020 09:45;;0,06;0,02;0;3;7;56;70;;;
2020;8;32;Freitag;7;Fr 07.08.20;09:45;9;8;07.08.2020 09:45;07.08.2020 10:00;;0,06;0,04;0;3;7;117;132;;;
2020;8;32;Freitag;7;Fr 07.08.20;10:00;10;8;07.08.2020 10:00;07.08.2020 10:15;;0,06;0,02;0;3;7;122;137;;;
2020;8;32;Freitag;7;Fr 07.08.20;10:15;10;8;07.08.2020 10:15;07.08.2020 10:30;;0,07;0,04;0;4;7;126;142;;;
2020;8;32;Freitag;7;Fr 07.08.20;10:30;10;8;07.08.2020 10:30;07.08.2020 10:45;;0,06;0,03;0;3;7;62;75;;;
2020;8;32;Freitag;7;Fr 07.08.20;10:45;10;8;07.08.2020 10:45;07.08.2020 11:00;;0,06;0,04;0;3;7;51;67;;;
2020;8;32;Freitag;7;Fr 07.08.20;11:00;11;8;07.08.2020 11:00;07.08.2020 11:15;;0,06;0,02;0;3;7;58;73;;;
2020;8;32;Freitag;7;Fr 07.08.20;11:15;11;8;07.08.2020 11:15;07.08.2020 11:30;;0,07;0,04;0;3;80;273;361;;;
2020;8;32;Freitag;7;Fr 07.08.20;11:30;11;8;07.08.2020 11:30;07.08.2020 11:45;;0,06;0,02;0;4;7;348;363;;;
2020;8;32;Freitag;7;Fr 07.08.20;11:45;11;8;07.08.2020 11:45;07.08.2020 12:00;;0,06;0,04;0;3;7;63;79;;;
2020;8;32;Freitag;7;Fr 07.08.20;12:00;12;8;07.08.2020 12:00;07.08.2020 12:15;;0,06;0,02;0;3;7;452;467;;;
2020;8;32;Freitag;7;Fr 07.08.20;12:15;12;8;07.08.2020 12:15;07.08.2020 12:30;;0,07;0,04;0;3;7;110;124;;;
2020;8;32;Freitag;7;Fr 07.08.20;12:30;12;8;07.08.2020 12:30;07.08.2020 12:45;;0,06;0,03;0;4;7;58;72;;;
2020;8;32;Freitag;7;Fr 07.08.20;12:45;12;8;07.08.2020 12:45;07.08.2020 13:00;;0,06;0,04;0;3;50;55;114;;;
2020;8;32;Freitag;7;Fr 07.08.20;13:00;13;8;07.08.2020 13:00;07.08.2020 13:15;;0,06;0,03;0;3;105;510;623;;;
2020;8;32;Freitag;7;Fr 07.08.20;13:15;13;8;07.08.2020 13:15;07.08.2020 13:30;;0,07;0,03;0;4;109;54;172;;;
2020;8;32;Freitag;7;Fr 07.08.20;13:30;13;8;07.08.2020 13:30;07.08.2020 13:45;;0,06;0,04;0;3;115;44;166;;;
2020;8;32;Freitag;7;Fr 07.08.20;13:45;13;8;07.08.2020 13:45;07.08.2020 14:00;;0,06;0,02;0;3;118;45;173;;;
2020;8;32;Freitag;7;Fr 07.08.20;14:00;14;8;07.08.2020 14:00;07.08.2020 14:15;;0,06;0,04;0;3;124;152;284;;;
